StudentID,CompleteDevMath_12Term1,CompleteDevEnglish_12Term1,Major1_12Term1,Major2_12Term1,Complete1_12Term1,Complete2_12Term1,CompleteCIP1_12Term1,CompleteCIP2_12Term1,TransferIntent_12Term1,DegreeTypeSought_12Term1,TermGPA_12Term1,CumGPA_12Term1
303428,-2,-2,52.0301,-1,0,0,-2,-2,-1,6,0,2.91
304525,-2,-2,51.3801,-1,0,0,-2,-2,-1,6,4,3.66
303599,-2,-2,52.0201,-1,0,0,-2,-2,-1,6,2.5,2.73
264697,-2,-2,43.0199,-1,0,0,-2,-2,-1,6,3.01,2.92
304279,-2,-2,52.0801,-1,0,0,-2,-2,-1,6,3.43,3.4
303589,-2,-2,51.3801,-1,0,0,-2,-2,-1,6,2,2.9
299020,0,0,43.0399,-1,0,0,-2,-2,-1,6,2.66,2.57
293205,-2,-2,43.0399,-1,8,0,43.0399,-2,-1,6,3.88,3.97
303305,-2,-2,43.0399,-1,0,0,-2,-2,-1,6,3,3.6
268879,-2,-2,26.0101,-1,0,0,-2,-2,-1,6,3.8,3.93
298895,-2,1,52.0301,-1,0,0,-2,-2,-1,6,2,2.42
299243,1,0,0,-1,0,0,-2,-2,-1,6,1.93,2.58
301078,-2,-2,51.3801,-1,0,0,-2,-2,-1,6,2.3,2.92
301653,-2,-2,0,-1,0,0,-2,-2,-1,6,3.3,2.92
299272,0,0,0,-1,0,0,-2,-2,-1,6,2.93,2.7
297218,-2,0,0,-1,0,0,-2,-2,-1,6,2.45,3.27
299086,0,0,52.0301,-1,0,0,-2,-2,-1,6,2.83,2.94
303358,-2,-2,52.0301,-1,0,0,-2,-2,-1,6,2.95,3.2
301309,0,0,26.0101,-1,0,0,-2,-2,-1,6,3.15,3.57
302533,1,0,0,-1,0,0,-2,-2,-1,6,2.33,2.03
294406,0,0,42.0101,-1,0,0,-2,-2,-1,6,3.33,3.09
303601,-2,-2,52.0801,-1,0,0,-2,-2,-1,6,3.1,3.13
302183,-2,-2,54.0101,13.1001,0,0,-2,-2,-1,6,3.75,3.8
270506,-2,-2,43.0203,-1,0,0,-2,-2,-1,6,3.5,3.77
298325,0,0,43.0199,-1,0,0,-2,-2,-1,6,0,2.19
298033,0,-2,13.1202,-1,0,0,-2,-2,-1,6,1.39,2.87
304263,-2,-2,51.3801,-1,0,0,-2,-2,-1,6,3.7,3.97
281368,-2,-2,54.0101,13.1001,0,0,-2,-2,-1,6,3.34,3.39
304905,0,0,42.0101,-1,0,0,-2,-2,-1,6,2.87,3.33
299495,-2,0,0,-1,0,0,-2,-2,-1,6,3.86,3.9
302116,-2,-2,51,-1,0,0,-2,-2,-1,6,3.1,3.18
302551,-2,-2,52.0301,-1,0,0,-2,-2,-1,6,3.83,3.58
299115,-2,-2,43.0199,-1,0,0,-2,-2,-1,6,4,4
302819,-2,-2,0,-1,0,0,-2,-2,-1,6,2.66,2.74
304823,-2,-2,52.0801,-1,0,0,-2,-2,-1,6,2.57,2.9
305310,-2,-2,52.1401,-1,0,0,-2,-2,-1,6,0.93,1.24
302717,-2,-2,26.0101,-1,0,0,-2,-2,-1,6,2.7,1.83
305260,-2,-2,51.3801,-1,0,0,-2,-2,-1,6,4,3.93
304298,-2,-2,51,-1,0,0,-2,-2,-1,6,3.12,3.43
72295,-2,-2,13.1202,-1,0,0,-2,-2,-1,6,3.15,3.3
258799,-2,-2,43.0199,9.0101,0,0,-2,-2,-1,6,2.67,2.77
304560,-2,-2,42.0101,-1,0,0,-2,-2,-1,6,3.18,3.19
300275,-2,0,26.0101,-1,0,0,-2,-2,-1,6,3.38,3.31
298966,0,0,0,-1,0,0,-2,-2,-1,6,2.94,2.97
294160,-2,-2,42.0101,-1,0,0,-2,-2,-1,6,4,3.81
298782,0,-2,0,-1,0,0,-2,-2,-1,6,2.15,2.83
94804,-2,-2,52.1401,-1,0,0,-2,-2,-1,6,3.08,3.09
299583,0,0,13.1202,-1,0,0,-2,-2,-1,6,3.06,3.38
304216,-2,-2,26.0101,-1,0,0,-2,-2,-1,6,3.28,2.43
297627,-2,-2,11.0101,-1,0,0,-2,-2,-1,6,3.58,3.36
300303,-2,-2,52.0201,-1,0,0,-2,-2,-1,6,4,4
297839,-2,-2,0,-1,0,0,-2,-2,-1,6,2.98,3.12
37630,-2,-2,42.0101,-1,0,0,-2,-2,-1,6,3.68,3.71
84534,-2,-2,52.0201,-1,0,0,-2,-2,-1,6,3.23,3.59
295130,-2,0,0,-1,0,0,-2,-2,-1,6,3.72,3.74
295794,-2,-2,52.0301,-1,0,0,-2,-2,-1,6,3.5,3.56
294755,-2,-2,27.0101,13.1202,0,0,-2,-2,-1,6,4,3.75
279885,-2,-2,42.0101,-1,0,0,-2,-2,-1,6,3.94,3.65
301023,-2,-2,42.0101,13.1209,0,0,-2,-2,-1,6,3.91,3.55
299655,0,0,27.0101,-1,0,0,-2,-2,-1,6,3.5,3.21
298900,0,0,0,-1,0,0,-2,-2,-1,6,3.6,3.54
305247,-2,-2,9.0101,-1,0,0,-2,-2,-1,6,1,1.53
303921,0,1,0,-1,0,0,-2,-2,-1,6,2.2,2.48
302346,-2,-2,43.0399,-1,0,0,-2,-2,-1,6,3.5,3.88
305226,-2,-2,43.0199,-1,0,0,-2,-2,-1,6,3,3.28
298959,0,-2,0,-1,0,0,-2,-2,-1,6,3.78,3.7
296175,-2,-2,52.0201,-1,0,0,-2,-2,-1,6,3.34,3.33
286282,-1,-1,0,-1,0,0,-2,-2,-1,6,2.89,3.25
93195,-1,-1,0,-1,0,0,-2,-2,-1,6,3.3,3.03
299072,-2,-2,52.0301,-1,0,0,-2,-2,-1,6,2.9,3.22
304578,-2,-2,43.0199,-1,0,0,-2,-2,-1,6,2.83,2.66
301493,-2,-2,26.0101,-1,0,0,-2,-2,-1,6,2.39,2.23
305255,-2,-2,0,-1,0,0,-2,-2,-1,6,3.9,2.65
301764,0,0,52.0301,-1,0,0,-2,-2,-1,6,3.93,3.89
302827,0,-2,50.0901,-1,0,0,-2,-2,-1,6,3.1,2.84
250478,-2,-2,13.1209,-1,0,0,-2,-2,-1,6,1.43,1.64
257718,0,-2,43.0199,-1,0,0,-2,-2,-1,6,1.91,2.33
302131,-2,1,50.0901,-1,0,0,-2,-2,-1,6,0,1.71
299554,-2,-2,0,-1,0,0,-2,-2,-1,6,3.74,3.9
303035,-2,-2,52.0201,-1,0,0,-2,-2,-1,6,2.9,3.14
302946,-2,-2,42.0101,-1,0,0,-2,-2,-1,6,3.44,3.41
302354,0,0,52.0201,-1,0,0,-2,-2,-1,6,3.43,3.34
302770,-2,-2,0,-1,0,0,-2,-2,-1,6,2.65,2.25
305204,-2,-2,50.0701,-1,0,0,-2,-2,-1,6,2,2.17
304797,-2,-2,51.3801,-1,0,0,-2,-2,-1,6,3.3,3.71
302629,-2,-2,43.0399,-1,0,0,-2,-2,-1,6,3.1,3.53
297251,1,0,0,-1,0,0,-2,-2,-1,6,2.8,2.84
304738,-2,-2,26.0101,-1,0,0,-2,-2,-1,6,1.35,2.59
260331,-2,-2,0,-1,0,0,-2,-2,-1,6,2.9,3.19
302976,-2,-2,51.3801,-1,0,0,-2,-2,-1,6,4,3.78
303232,1,0,45.1101,-1,0,0,-2,-2,-1,6,2.77,3.04
301131,-2,0,52.0201,-1,0,0,-2,-2,-1,6,3.19,3.35
301130,-2,0,40.0801,-1,0,0,-2,-2,-1,6,3.73,3.55
301634,-2,-2,50.0701,-1,0,0,-2,-2,-1,6,3.1,2.65
277702,-2,-2,45.1101,13.1209,0,0,-2,-2,-1,6,2.33,2.86
298452,-2,-2,43.0199,-1,0,0,-2,-2,-1,6,0,1.56
298696,-2,1,26.0101,-1,0,0,-2,-2,-1,6,3.08,3.3
301346,-2,-2,50.0701,-1,0,0,-2,-2,-1,6,3.33,2.9
305180,-2,-2,51.3801,-1,0,0,-2,-2,-1,6,4,3.7
297513,0,0,0,-1,0,0,-2,-2,-1,6,2.86,2.96
298509,-2,-2,52.0301,-1,0,0,-2,-2,-1,6,3.67,3.91
300416,0,0,52.0801,-1,0,0,-2,-2,-1,6,3.6,3.4
300425,-2,-2,51.3801,-1,0,0,-2,-2,-1,6,3.93,3.93
298934,0,0,0,-1,0,0,-2,-2,-1,6,3.23,2.97
304610,-2,-2,11.0101,-1,0,0,-2,-2,-1,6,3,3.33
304937,-2,-2,51.3801,-1,0,0,-2,-2,-1,6,4,4
39414,-2,-2,52.0201,-1,0,0,-2,-2,-1,6,1.2,2.06
305183,-2,-2,51.3801,-1,0,0,-2,-2,-1,6,4,3.95
291040,-2,-2,54.0101,13.1001,0,0,-2,-2,-1,6,3.53,3.61
304223,-2,-2,52.0201,-1,0,0,-2,-2,-1,6,0,2.1
303236,-2,-2,45.1101,-1,0,0,-2,-2,-1,6,3.2,2.88
297957,-2,-2,45.1101,-1,0,0,-2,-2,-1,6,2.38,2.31
302040,-2,-2,45.1101,-1,7,0,45.1101,-2,-1,6,2.9,3.1
234532,-2,-2,43.0199,-1,0,0,-2,-2,-1,6,3.08,2.82
304316,-2,-2,43.0199,-1,0,0,-2,-2,-1,6,3.58,3.27
302808,-2,-2,52.0301,-1,0,0,-2,-2,-1,6,2.53,3.02
304266,-2,-2,43.0199,-1,0,0,-2,-2,-1,6,2.6,2.52
292741,-2,-2,52.0301,-1,0,0,-2,-2,-1,6,3.8,3.49
296902,-2,-2,52.0301,-1,0,0,-2,-2,-1,6,3.9,3.81
273529,-2,-2,0,-1,0,0,-2,-2,-1,6,3.25,3.22
288584,1,1,43.0199,-1,0,0,-2,-2,-1,6,3.48,3.53
301468,-2,-2,16.0905,-1,0,0,-2,-2,-1,6,2.86,3.15
301767,-2,-2,50.0701,-1,0,0,-2,-2,-1,6,3.45,3.38
300422,-2,-2,43.0399,-1,0,0,-2,-2,-1,6,3.54,3.62
268001,-2,-2,43.0399,-1,0,0,-2,-2,-1,6,3.48,3.62
304663,1,-2,54.0101,-1,0,0,-2,-2,-1,6,2.03,2.58
260813,-2,-2,43.0199,-1,0,0,-2,-2,-1,6,2.68,2.78
278532,-2,-2,51,-1,0,0,-2,-2,-1,6,3.67,3.17
283573,-2,-2,23.0101,-1,0,0,-2,-2,-1,6,3.54,3.6
302077,-2,-2,50.0701,-1,0,0,-2,-2,-1,6,3.2,3.06
302900,-2,-2,11.0101,-1,0,0,-2,-2,-1,6,0,0.38
298985,1,0,43.0199,-1,0,0,-2,-2,-1,6,2.93,2.87
300664,0,0,13.1202,-1,0,0,-2,-2,-1,6,2.85,3.05
298148,0,1,52.0201,-1,0,0,-2,-2,-1,6,2.13,2.64
300597,0,1,0,-1,0,0,-2,-2,-1,6,2.52,2.92
303060,0,0,52.0201,-1,0,0,-2,-2,-1,6,3,3.13
298316,0,0,26.0101,-1,0,0,-2,-2,-1,6,3.38,3.37
298406,-2,0,0,-1,0,0,-2,-2,-1,6,3.94,3.48
283668,0,0,26.0101,-1,0,0,-2,-2,-1,6,2.32,2.82
302547,0,-2,0,-1,0,0,-2,-2,-1,6,3.35,3.33
296689,0,0,13.1202,-1,0,0,-2,-2,-1,6,3.46,3.59
302452,-2,-2,52.0301,-1,0,0,-2,-2,-1,6,4,3.98
297388,-2,0,0,-1,0,0,-2,-2,-1,6,3.59,3.53
260559,-2,-2,51,-1,0,0,-2,-2,-1,6,3.18,3.34
301787,0,0,0,-1,0,0,-2,-2,-1,6,3.6,3.79
290265,-2,-2,51,-1,0,0,-2,-2,-1,6,3.68,3.38
301745,-2,0,26.0101,-1,0,0,-2,-2,-1,6,2.49,2.92
297161,0,-2,0,-1,0,0,-2,-2,-1,6,3.79,3.74
298252,-2,0,40.0801,-1,0,0,-2,-2,-1,6,2.9,3.3
51316,-2,-2,51.3801,-1,0,0,-2,-2,-1,6,3.8,3.35
301726,-2,-2,52.0201,-1,0,0,-2,-2,-1,6,3.26,3.55
302502,-2,-2,43.0199,-1,0,0,-2,-2,-1,6,3.88,3.9
303583,-2,-2,11.0101,-1,0,0,-2,-2,-1,6,3.5,3.85
303817,-2,-2,43.0199,-1,0,0,-2,-2,-1,6,3.3,2.9
305119,-2,-2,43.0203,-1,0,0,-2,-2,-1,6,4,4
292345,-2,-2,52.0201,-1,0,0,-2,-2,-1,6,3.85,3.82
247693,-2,-2,45.1101,-1,0,0,-2,-2,-1,6,2.5,2.3
258879,-2,-2,54.0101,54.0101,0,0,-2,-2,-1,6,3.53,3.02
304604,-2,-2,50.0701,-1,0,0,-2,-2,-1,6,3.87,3.86
301664,-2,-2,51.3801,-1,0,0,-2,-2,-1,6,2.46,2.86
294616,-2,-2,52.0201,-1,0,0,-2,-2,-1,6,2.6,2.95
282486,-2,-2,26.0101,-1,0,0,-2,-2,-1,6,2.11,2.14
301625,-2,-2,26.0101,13.1001,0,0,-2,-2,-1,6,3.71,3.71
304249,1,-2,50.0701,-1,0,0,-2,-2,-1,6,3.2,2.93
276063,-2,-2,42.0101,-1,0,0,-2,-2,-1,6,2.43,2.7
278173,-2,-2,52.1401,-1,0,0,-2,-2,-1,6,3.17,3.38
304674,-2,-2,13.1209,-1,0,0,-2,-2,-1,6,3.3,2.32
297794,0,0,43.0199,-1,0,0,-2,-2,-1,6,3.7,3.5
299434,0,0,45.0601,-1,0,0,-2,-2,-1,6,3.86,3.76
297844,1,1,50.0701,-1,0,0,-2,-2,-1,6,0.68,2.2
303769,0,0,0,-1,0,0,-2,-2,-1,6,1.71,2.68
294946,0,0,0,-1,0,0,-2,-2,-1,6,2.9,2.7
296831,0,1,26.0101,-1,0,0,-2,-2,-1,6,0,1.06
300544,0,0,0,-1,0,0,-2,-2,-1,6,3.13,2.53
301696,0,0,52.0201,-1,0,0,-2,-2,-1,6,3.02,3.07
299570,0,0,23.0101,-1,0,0,-2,-2,-1,6,3.74,3.6
300407,0,0,50.0701,-1,0,0,-2,-2,-1,6,2.9,2.98
43733,0,0,50.0701,-1,0,0,-2,-2,-1,6,1,2.08
298780,0,0,23.0101,-1,0,0,-2,-2,-1,6,3.1,3.3
304741,1,0,0,-1,0,0,-2,-2,-1,6,3.67,3.15
298102,0,0,43.0203,-1,0,0,-2,-2,-1,6,0.68,1.94
302398,0,0,43.0199,-1,0,0,-2,-2,-1,6,3.26,2.91
299485,0,0,13.1202,-1,0,0,-2,-2,-1,6,2.43,2.67
302870,1,0,0,-1,0,0,-2,-2,-1,6,3.1,3.26
302639,-2,-2,52.0301,-1,0,0,-2,-2,-1,6,3.1,3
300964,0,0,11.0101,-1,0,0,-2,-2,-1,6,3.15,3
301530,-2,0,43.0199,-1,0,0,-2,-2,-1,6,3.08,3.13
298929,0,0,52.0201,-1,0,0,-2,-2,-1,6,2.72,3.25
299017,-2,0,0,-1,0,0,-2,-2,-1,6,2.79,3.17
305422,-1,-1,0,-1,0,0,-2,-2,-1,6,1.9,2.4
267051,-2,-2,26.0101,43.0199,0,0,-2,-2,-1,6,3.31,3.54
304290,-2,-2,45.1101,-1,7,0,45.1101,-2,-1,6,3.18,3.44
302550,-2,-2,52.0201,-1,0,0,-2,-2,-1,6,0,2.97
301600,-2,-2,13.1202,-1,0,0,-2,-2,-1,6,2.93,3.37
299962,0,0,0,-1,0,0,-2,-2,-1,6,3.83,3.76
300561,-2,-2,43.0199,-1,0,0,-2,-2,-1,6,3.47,2.51
302138,-2,-2,52.0801,-1,0,0,-2,-2,-1,6,0,0.84
303926,-2,-2,52.1401,-1,0,0,-2,-2,-1,6,2.94,2.92
298144,0,0,43.0199,-1,0,0,-2,-2,-1,6,3.2,3.46
270495,-2,-2,26.0101,-1,0,0,-2,-2,-1,6,3.43,3.32
303909,-2,-2,52.0201,-1,0,0,-2,-2,-1,6,3.08,3.03
281128,1,-2,0,-1,0,0,-2,-2,-1,6,2.53,2.96
299622,-2,-2,42.0101,13.1209,0,0,-2,-2,-1,6,0,2.08
302914,-2,-2,43.0399,-1,0,0,-2,-2,-1,6,3.6,3.77
303088,-2,-2,52.0301,-1,0,0,-2,-2,-1,6,2.57,2.25
302498,-2,-2,43.0199,-1,0,0,-2,-2,-1,6,3.08,3.51
302250,-2,-2,43.0399,-1,0,0,-2,-2,-1,6,1.85,2.85
276902,-2,-2,26.0101,-1,0,0,-2,-2,-1,6,1.69,2.07
301316,-2,0,26.0101,-1,0,0,-2,-2,-1,6,2.75,2.65
301457,-2,-2,43.0199,-1,0,0,-2,-2,-1,6,2.77,3.14
297766,-2,-2,43.0203,-1,0,0,-2,-2,-1,6,3.46,3.37
301063,0,0,0,-1,0,0,-2,-2,-1,6,3.08,2.88
298954,0,0,9.0101,-1,0,0,-2,-2,-1,6,3.65,3.76
299738,1,1,50.0901,-1,0,0,-2,-2,-1,6,1.6,2.39
296527,0,0,0,-1,0,0,-2,-2,-1,6,3.94,3.76
296824,0,1,0,-1,0,0,-2,-2,-1,6,2.87,2.82
301597,0,0,0,-1,0,0,-2,-2,-1,6,2.77,2.85
283839,0,0,13.1202,-1,0,0,-2,-2,-1,6,3.08,2.82
297344,0,0,13.1202,-1,0,0,-2,-2,-1,6,0.5,1.35
300953,0,-2,54.0101,-1,0,0,-2,-2,-1,6,2.97,2.78
299977,-2,0,26.0101,-1,0,0,-2,-2,-1,6,1.76,2.27
301077,0,0,51.0999,-1,0,0,-2,-2,-1,6,2.35,2.85
304862,-2,-2,43.0199,-1,0,0,-2,-2,-1,6,2.1,2.34
298740,1,0,0,-1,0,0,-2,-2,-1,6,2.25,2.73
291956,-2,-2,52.0201,-1,0,0,-2,-2,-1,6,4,3.9
302891,-2,-2,43.0399,-1,0,0,-2,-2,-1,6,3.75,3.65
282665,-2,-2,51.3801,-1,8,0,51.3801,-2,-1,6,3.8,3.43
297421,-2,-2,45.1101,-1,7,0,45.1101,-2,-1,6,3.2,3.4
300674,-2,-2,0,-1,0,0,-2,-2,-1,6,2.98,2.72
298694,-2,-2,52.0201,-1,0,0,-2,-2,-1,6,2.5,2.9
304607,1,0,26.0101,-1,0,0,-2,-2,-1,6,1.87,2.47
297299,-2,-2,51.3801,-1,0,0,-2,-2,-1,6,3.85,3.68
301900,-2,-2,42.0101,-1,0,0,-2,-2,-1,6,2.75,2.75
305113,-2,-2,50.0701,-1,0,0,-2,-2,-1,6,2.65,3.41
300239,-2,-2,26.0101,-1,0,0,-2,-2,-1,6,2.6,2.96
303087,-2,-2,9.0101,-1,0,0,-2,-2,-1,6,3.1,2.01
240831,-2,-2,9.0101,-1,0,0,-2,-2,-1,6,3.1,3.01
294113,-2,-2,54.0101,13.1209,0,0,-2,-2,-1,6,3.68,3.74
304864,-2,-2,52.0201,-1,0,0,-2,-2,-1,6,0,1.16
304642,-2,-2,52.0201,-1,0,0,-2,-2,-1,6,3.25,3.37
304768,-1,-1,27.0101,-1,0,0,-2,-2,-1,6,3,2.99
304219,-2,-2,23.0101,13.1202,0,0,-2,-2,-1,6,3,3.11
302752,-2,-2,43.0399,-1,0,0,-2,-2,-1,6,3.74,3.77
262005,-2,-2,26.0101,-1,0,0,-2,-2,-1,6,3.23,3.16
300659,0,-2,0,-1,0,0,-2,-2,-1,6,2.21,2.61
280240,0,0,0,-1,0,0,-2,-2,-1,6,1.67,2.29
278138,-2,-2,26.0101,-1,0,0,-2,-2,-1,6,1.68,2.12
301724,-2,-2,51.3801,-1,0,0,-2,-2,-1,6,0,1.14
303406,0,0,0,-1,0,0,-2,-2,-1,6,0.93,1.41
298868,0,0,54.0101,-1,0,0,-2,-2,-1,6,3.93,3.83
297231,-2,0,43.0199,-1,0,0,-2,-2,-1,6,3.63,3.57
297239,0,0,43.0199,-1,0,0,-2,-2,-1,6,3.26,3.07
301695,-2,-2,23.0101,-1,0,0,-2,-2,-1,6,2.75,3.2
301303,0,1,0,-1,0,0,-2,-2,-1,6,2.95,2.85
301152,1,1,0,-1,0,0,-2,-2,-1,6,2,2
300667,0,0,52.0201,-1,0,0,-2,-2,-1,6,0.75,1.17
301895,-2,0,13.1209,-1,0,0,-2,-2,-1,6,2.33,2.81
300650,-2,-2,50.0701,-1,0,0,-2,-2,-1,6,3.43,3.46
248802,-2,-2,52.0801,-1,0,0,-2,-2,-1,6,2.68,2.68
301345,0,0,43.0203,-1,0,0,-2,-2,-1,6,3.4,3.45
298838,0,0,52.0201,-1,0,0,-2,-2,-1,6,2.86,3.19
300241,0,0,42.0101,-1,0,0,-2,-2,-1,6,2,2.62
300305,-2,0,26.0101,-1,0,0,-2,-2,-1,6,2.31,2.81
45090,-2,-2,9.0101,-1,0,0,-2,-2,-1,6,3.43,3.24
300395,-2,-2,51.3801,-1,0,0,-2,-2,-1,6,3.15,3.32
302497,-2,-2,52.0201,-1,0,0,-2,-2,-1,6,0,3.75
298290,0,0,43.0199,-1,0,0,-2,-2,-1,6,3.19,3.22
263654,-2,-2,16.0905,13.1209,0,0,-2,-2,-1,6,3.93,3.73
35056,-2,-2,52.0201,-1,0,0,-2,-2,-1,6,3.58,3.27
297688,0,1,51.0999,-1,0,0,-2,-2,-1,6,2.46,1.5
301169,-2,0,27.0101,-1,0,0,-2,-2,-1,6,2.75,3.2
302084,-2,-2,26.0101,-1,0,0,-2,-2,-1,6,2.86,3.27
302611,0,-2,11.0101,-1,0,0,-2,-2,-1,6,2.84,2.6
304651,-2,-2,54.0101,-1,0,0,-2,-2,-1,6,4,4
304088,-2,-2,52.0301,-1,0,0,-2,-2,-1,6,3.5,3.81
299068,-2,-2,42.0101,-1,0,0,-2,-2,-1,6,3.28,3.03
301572,-2,-2,45.1101,-1,0,0,-2,-2,-1,6,2.15,2.5
304466,-2,-2,45.1101,-1,0,0,-2,-2,-1,6,3.06,3.23
302716,0,0,43.0203,-1,0,0,-2,-2,-1,6,3.94,3.91
303937,0,-2,27.0101,-1,0,0,-2,-2,-1,6,3.62,3.62
302289,-2,-2,13.1209,-1,0,0,-2,-2,-1,6,3,3.13
263093,-2,-2,43.0199,-1,0,0,-2,-2,-1,6,2.83,3.06
276152,-2,-2,42.0101,-1,0,0,-2,-2,-1,6,3.26,3.38
302321,-2,-2,52.0201,-1,0,0,-2,-2,-1,6,3.06,3.41
271393,-2,-2,43.0199,-1,0,0,-2,-2,-1,6,3.74,3.61
303995,-2,-2,43.0199,-1,0,0,-2,-2,-1,6,3.9,3.14
277061,-2,-2,43.0199,-1,0,0,-2,-2,-1,6,3.4,3.35
287663,-2,-2,50.0701,50.0701,0,0,-2,-2,-1,6,3.9,3.92
304526,-2,-2,43.0199,-1,0,0,-2,-2,-1,6,2.75,3.3
299716,0,-2,42.0101,-1,0,0,-2,-2,-1,6,1.85,2.1
292823,-2,-2,54.0101,13.1202,0,0,-2,-2,-1,6,2.48,2.67
34666,-2,-2,43.0399,-1,0,0,-2,-2,-1,6,4,4
298869,0,0,43.0199,-1,0,0,-2,-2,-1,6,1.43,1.91
300604,-2,0,43.0199,-1,0,0,-2,-2,-1,6,1.8,2.06
301901,-2,0,9.0101,-1,0,0,-2,-2,-1,6,3.23,2.77
294428,-2,0,0,-1,0,0,-2,-2,-1,6,3.46,3.66
267985,-2,-2,9.0101,-1,0,0,-2,-2,-1,6,3.18,3.22
297209,1,0,23.0101,-1,0,0,-2,-2,-1,6,0.67,1.67
300756,0,0,13.1202,-1,0,0,-2,-2,-1,6,3.5,3.22
304909,-2,0,0,-1,0,0,-2,-2,-1,6,3.39,3.73
297882,0,0,42.0101,-1,0,0,-2,-2,-1,6,1.46,2.33
248175,-2,-2,26.0101,-1,0,0,-2,-2,-1,6,3.53,2.99
298284,0,-2,42.0101,-1,0,0,-2,-2,-1,6,3.25,3.24
301575,-2,-2,40.0801,-1,0,0,-2,-2,-1,6,1.59,2.59
275830,-2,-2,42.0101,-1,0,0,-2,-2,-1,6,0.92,3.02
305084,-2,-2,52.0201,-1,0,0,-2,-2,-1,6,4,4
305271,-2,-2,51.3801,-1,0,0,-2,-2,-1,6,0,3.02
304592,-2,-2,45.1101,-1,0,0,-2,-2,-1,6,4,2.7
195199,-2,-2,26.0101,-1,0,0,-2,-2,-1,6,0,2.71
302158,-2,-2,52.0301,52.0801,0,0,-2,-2,-1,6,3.74,3.73
242035,-2,-2,42.0101,-1,0,0,-2,-2,-1,6,3.6,3.64
206889,-2,-2,52.0201,-1,0,0,-2,-2,-1,6,3.48,3.31
297677,-2,-2,50.0903,-1,0,0,-2,-2,-1,6,3.16,3.31
299687,0,-2,26.0101,-1,0,0,-2,-2,-1,6,2,2.03
304252,-2,-2,52.0201,-1,0,0,-2,-2,-1,6,2.24,2.87
